Year,Geography,Parent_Code_1,Parent_Code_2,Org_Code,Contract_Type,Age_Group,Gender,Dentist_Count
2016-17,4.Clinical Commissioning Group,Y56,Q71,08E,GDS,45-54,M,8
2016-17,4.Clinical Commissioning Group,Y56,Q71,08E,GDS,55+,M,19
2016-17,4.Clinical Commissioning Group,Y56,Q71,08E,PDS,35-44,F,2
2016-17,4.Clinical Commissioning Group,Y56,Q71,08E,PDS,55+,M,3
2016-17,4.Clinical Commissioning Group,Y56,Q71,08E,PDS,Under 35,F,6
2016-17,4.Clinical Commissioning Group,Y56,Q71,08F,GDS,45-54,M,13
2016-17,4.Clinical Commissioning Group,Y56,Q71,08F,GDS,Under 35,M,16
2016-17,4.Clinical Commissioning Group,Y56,Q71,08F,Mixed,55+,M,1
2016-17,4.Clinical Commissioning Group,Y56,Q71,08F,PDS,35-44,F,4
2016-17,4.Clinical Commissioning Group,Y56,Q71,08F,PDS,45-54,M,2
2016-17,4.Clinical Commissioning Group,Y56,Q71,08F,PDS,55+,M,1
2016-17,4.Clinical Commissioning Group,Y56,Q71,08F,PDS,Under 35,F,1
2016-17,4.Clinical Commissioning Group,Y56,Q71,08F,TDS,45-54,F,2
2016-17,4.Clinical Commissioning Group,Y56,Q71,08F,TDS,55+,F,1
2016-17,4.Clinical Commissioning Group,Y56,Q71,08G,GDS,45-54,F,9
2016-17,4.Clinical Commissioning Group,Y56,Q71,08G,GDS,55+,F,2
2016-17,4.Clinical Commissioning Group,Y56,Q71,08G,GDS,Under 35,F,42
2016-17,4.Clinical Commissioning Group,Y56,Q71,08G,TDS,35-44,M,3
2016-17,4.Clinical Commissioning Group,Y56,Q71,08H,GDS,55+,F,1
2016-17,4.Clinical Commissioning Group,Y56,Q71,08H,Mixed,35-44,M,1
2016-17,4.Clinical Commissioning Group,Y56,Q71,08H,PDS,Under 35,M,4
2016-17,4.Clinical Commissioning Group,Y56,Q71,08J,GDS,45-54,F,10
2016-17,4.Clinical Commissioning Group,Y56,Q71,08J,GDS,55+,F,2
2016-17,4.Clinical Commissioning Group,Y56,Q71,08J,GDS,Under 35,F,28
2016-17,4.Clinical Commissioning Group,Y56,Q71,08J,PDS,45-54,F,2
2016-17,4.Clinical Commissioning Group,Y56,Q71,08J,TDS,35-44,M,1
2016-17,4.Clinical Commissioning Group,Y56,Q71,08K,GDS,45-54,M,12
2016-17,4.Clinical Commissioning Group,Y56,Q71,08K,GDS,Under 35,M,36
2016-17,4.Clinical Commissioning Group,Y56,Q71,08K,Mixed,45-54,M,1
2016-17,4.Clinical Commissioning Group,Y56,Q71,08K,Mixed,55+,M,1
2016-17,4.Clinical Commissioning Group,Y56,Q71,08K,PDS,35-44,F,1
2016-17,4.Clinical Commissioning Group,Y56,Q71,08K,PDS,45-54,M,3
2016-17,4.Clinical Commissioning Group,Y56,Q71,08K,PDS,55+,M,2
2016-17,4.Clinical Commissioning Group,Y56,Q71,08K,PDS,Under 35,F,1
2016-17,4.Clinical Commissioning Group,Y56,Q71,08K,TDS,45-54,F,3
2016-17,4.Clinical Commissioning Group,Y56,Q71,08K,TDS,55+,F,2
2016-17,4.Clinical Commissioning Group,Y56,Q71,08L,GDS,35-44,F,22
2016-17,4.Clinical Commissioning Group,Y56,Q71,08L,GDS,45-54,F,13
2016-17,4.Clinical Commissioning Group,Y56,Q71,08L,GDS,Under 35,F,64
2016-17,4.Clinical Commissioning Group,Y56,Q71,08L,Mixed,45-54,F,1
2016-17,4.Clinical Commissioning Group,Y56,Q71,08L,PDS,45-54,F,1
2016-17,4.Clinical Commissioning Group,Y56,Q71,08M,GDS,35-44,F,20
2016-17,4.Clinical Commissioning Group,Y56,Q71,08M,GDS,45-54,M,12
2016-17,4.Clinical Commissioning Group,Y56,Q71,08M,GDS,55+,M,12
2016-17,4.Clinical Commissioning Group,Y56,Q71,08M,GDS,Under 35,M,29
2016-17,4.Clinical Commissioning Group,Y56,Q71,08M,Mixed,55+,M,1
2016-17,4.Clinical Commissioning Group,Y61,Q79,06L,PDS,45-54,M,3
2016-17,4.Clinical Commissioning Group,Y61,Q79,06L,PDS,55+,M,3
2016-17,4.Clinical Commissioning Group,Y61,Q79,06L,PDS,Under 35,F,5
2016-17,4.Clinical Commissioning Group,Y61,Q79,06M,GDS,35-44,M,12
2016-17,4.Clinical Commissioning Group,Y61,Q79,06N,GDS,35-44,M,38
2016-17,4.Clinical Commissioning Group,Y61,Q79,06N,Mixed,35-44,M,3
2016-17,4.Clinical Commissioning Group,Y61,Q79,06N,PDS,35-44,M,6
2016-17,4.Clinical Commissioning Group,Y61,Q79,06N,TDS,35-44,F,3
2016-17,4.Clinical Commissioning Group,Y61,Q79,06N,TDS,55+,M,1
2016-17,4.Clinical Commissioning Group,Y61,Q79,06P,GDS,45-54,F,4
2016-17,4.Clinical Commissioning Group,Y61,Q79,06P,GDS,Under 35,F,30
2016-17,4.Clinical Commissioning Group,Y61,Q79,06P,PDS,45-54,F,1
2016-17,4.Clinical Commissioning Group,Y61,Q79,06Q,GDS,55+,F,8
2016-17,4.Clinical Commissioning Group,Y61,Q79,06Q,Mixed,Under 35,M,2
2016-17,4.Clinical Commissioning Group,Y61,Q79,06Q,PDS,Under 35,M,4
2016-17,4.Clinical Commissioning Group,Y61,Q79,06T,GDS,55+,F,3
2016-17,4.Clinical Commissioning Group,Y61,Q79,06T,Mixed,35-44,M,4
2016-17,4.Clinical Commissioning Group,Y61,Q79,06T,Mixed,Under 35,M,1
2016-17,4.Clinical Commissioning Group,Y61,Q79,06V,GDS,55+,F,2
2016-17,4.Clinical Commissioning Group,Y61,Q79,06V,PDS,Under 35,M,1
2016-17,4.Clinical Commissioning Group,Y61,Q79,06W,GDS,45-54,M,18
2016-17,4.Clinical Commissioning Group,Y61,Q79,06W,GDS,Under 35,M,18
2016-17,4.Clinical Commissioning Group,Y61,Q79,06W,Mixed,35-44,F,4
2016-17,4.Clinical Commissioning Group,Y61,Q79,06W,Mixed,45-54,M,2
2016-17,4.Clinical Commissioning Group,Y61,Q79,06W,Mixed,55+,M,2
2016-17,4.Clinical Commissioning Group,Y61,Q79,06W,Mixed,Under 35,F,4
2016-17,4.Clinical Commissioning Group,Y61,Q79,06W,PDS,45-54,M,3
2016-17,4.Clinical Commissioning Group,Y61,Q79,06W,PDS,55+,M,1
2016-17,4.Clinical Commissioning Group,Y61,Q79,06W,PDS,Under 35,F,4
2016-17,4.Clinical Commissioning Group,Y61,Q79,06W,TDS,45-54,F,2
2016-17,4.Clinical Commissioning Group,Y61,Q79,06W,TDS,55+,F,2
2016-17,4.Clinical Commissioning Group,Y61,Q79,06Y,GDS,35-44,F,13
2016-17,4.Clinical Commissioning Group,Y61,Q79,06Y,GDS,45-54,M,13
2016-17,4.Clinical Commissioning Group,Y61,Q79,06Y,GDS,55+,M,23
2016-17,4.Clinical Commissioning Group,Y61,Q79,06Y,Mixed,55+,M,1
2016-17,4.Clinical Commissioning Group,Y61,Q79,06Y,PDS,35-44,F,4
2016-17,4.Clinical Commissioning Group,Y61,Q79,06Y,PDS,Under 35,F,4
2016-17,4.Clinical Commissioning Group,Y61,Q79,07G,GDS,45-54,F,2
2016-17,4.Clinical Commissioning Group,Y61,Q79,07G,GDS,55+,F,4
2016-17,4.Clinical Commissioning Group,Y61,Q79,07H,GDS,Under 35,M,26
2016-17,4.Clinical Commissioning Group,Y61,Q79,07H,Mixed,45-54,M,2
2016-17,4.Clinical Commissioning Group,Y61,Q79,07H,Mixed,Under 35,M,1
2016-17,4.Clinical Commissioning Group,Y61,Q79,07H,PDS,45-54,M,2
2016-17,4.Clinical Commissioning Group,Y61,Q79,07H,PDS,Under 35,M,1
2016-17,4.Clinical Commissioning Group,Y61,Q79,07J,GDS,45-54,F,13
2016-17,4.Clinical Commissioning Group,Y61,Q79,07J,GDS,55+,F,3
2016-17,4.Clinical Commissioning Group,Y61,Q79,07K,GDS,45-54,M,21
2016-17,4.Clinical Commissioning Group,Y61,Q79,07K,GDS,Under 35,F,14
2016-17,4.Clinical Commissioning Group,Y61,Q79,07K,PDS,45-54,F,3
2016-17,4.Clinical Commissioning Group,Y61,Q79,07K,PDS,Under 35,F,5
2016-17,4.Clinical Commissioning Group,Y61,Q79,99E,GDS,45-54,F,7
2016-17,4.Clinical Commissioning Group,Y61,Q79,99E,GDS,Under 35,F,34
2016-17,4.Clinical Commissioning Group,Y61,Q79,99E,PDS,45-54,F,1
2016-17,4.Clinical Commissioning Group,Y61,Q79,99E,PDS,55+,F,1
2016-17,4.Clinical Commissioning Group,Y61,Q79,99E,TDS,Under 35,M,1
2016-17,4.Clinical Commissioning Group,Y61,Q79,99F,GDS,35-44,F,16
2016-17,4.Clinical Commissioning Group,Y61,Q79,99F,GDS,55+,M,6
2016-17,4.Clinical Commissioning Group,Y61,Q79,99F,GDS,Under 35,F,31
2016-17,4.Clinical Commissioning Group,Y61,Q79,99G,GDS,55+,F,2
2016-17,4.Clinical Commissioning Group,Y61,Q79,99G,PDS,35-44,M,1
2016-17,4.Clinical Commissioning Group,Y61,Q79,99G,PDS,Under 35,M,4
2016-17,4.Clinical Commissioning Group,Y62,Q75,01C,GDS,35-44,F,21
2016-17,4.Clinical Commissioning Group,Y62,Q75,01C,GDS,55+,M,10
2016-17,4.Clinical Commissioning Group,Y62,Q75,01C,GDS,Under 35,F,26
2016-17,4.Clinical Commissioning Group,Y62,Q75,01C,PDS,45-54,F,6
2016-17,4.Clinical Commissioning Group,Y62,Q75,01F,GDS,45-54,M,7
2016-17,4.Clinical Commissioning Group,Y62,Q75,01F,GDS,Under 35,M,9
2016-17,4.Clinical Commissioning Group,Y62,Q75,01F,PDS,35-44,F,3
2016-17,4.Clinical Commissioning Group,Y62,Q75,01F,PDS,45-54,M,1
2016-17,4.Clinical Commissioning Group,Y62,Q75,01F,PDS,55+,M,1
2016-17,4.Clinical Commissioning Group,Y62,Q75,01F,PDS,Under 35,F,5
2016-17,4.Clinical Commissioning Group,Y62,Q75,01J,GDS,45-54,F,6
2016-17,4.Clinical Commissioning Group,Y62,Q75,01J,GDS,55+,F,3
2016-17,4.Clinical Commissioning Group,Y62,Q75,01J,GDS,Under 35,F,21
2016-17,4.Clinical Commissioning Group,Y62,Q75,01J,PDS,45-54,F,2
2016-17,4.Clinical Commissioning Group,Y62,Q75,01R,GDS,45-54,F,4
2016-17,4.Clinical Commissioning Group,Y62,Q75,01R,GDS,55+,F,5
2016-17,4.Clinical Commissioning Group,Y62,Q75,01R,GDS,Under 35,F,18
2016-17,4.Clinical Commissioning Group,Y62,Q75,01R,PDS,45-54,F,4
2016-17,4.Clinical Commissioning Group,Y62,Q75,01R,PDS,55+,F,2
2016-17,4.Clinical Commissioning Group,Y62,Q75,01T,GDS,35-44,M,10
2016-17,4.Clinical Commissioning Group,Y62,Q75,01T,Mixed,45-54,M,2
2016-17,4.Clinical Commissioning Group,Y62,Q83,02H,GDS,35-44,M,19
2016-17,4.Clinical Commissioning Group,Y62,Q83,02H,PDS,35-44,M,1
2016-17,4.Clinical Commissioning Group,Y62,Q83,14L,GDS,45-54,M,32
2016-17,4.Clinical Commissioning Group,Y62,Q83,14L,Mixed,Under 35,F,2
2016-17,4.Clinical Commissioning Group,Y62,Q83,14L,PDS,35-44,F,2
2016-17,4.Clinical Commissioning Group,Y62,Q83,14L,PDS,Under 35,F,2
2016-17,4.Clinical Commissioning Group,Y62,Q83,14L,TDS,45-54,F,5
2016-17,4.Clinical Commissioning Group,Y62,Q83,14L,TDS,55+,F,2
2016-17,4.Clinical Commissioning Group,Y62,Q84,00Q,GDS,45-54,F,4
2016-17,4.Clinical Commissioning Group,Y62,Q84,00Q,GDS,Under 35,F,27
2016-17,4.Clinical Commissioning Group,Y62,Q84,00Q,Mixed,55+,F,1
2016-17,4.Clinical Commissioning Group,Y62,Q84,00R,GDS,45-54,M,14
2016-17,4.Clinical Commissioning Group,Y62,Q84,00R,GDS,55+,M,8
2016-17,4.Clinical Commissioning Group,Y62,Q84,00R,GDS,Under 35,M,14
2016-17,4.Clinical Commissioning Group,Y62,Q84,00R,PDS,45-54,M,1
2016-17,4.Clinical Commissioning Group,Y62,Q84,00R,PDS,55+,M,2
2016-17,4.Clinical Commissioning Group,Y62,Q84,00R,PDS,Under 35,F,1
2016-17,4.Clinical Commissioning Group,Y62,Q84,00R,TDS,45-54,F,3
2016-17,4.Clinical Commissioning Group,Y62,Q84,00R,TDS,55+,F,1
2016-17,4.Clinical Commissioning Group,Y62,Q84,00X,GDS,35-44,M,16
2016-17,4.Clinical Commissioning Group,Y62,Q84,00X,TDS,35-44,F,2
2016-17,4.Clinical Commissioning Group,Y62,Q84,00X,TDS,55+,M,1
2016-17,4.Clinical Commissioning Group,Y62,Q84,00X,TDS,Under 35,F,1
2016-17,4.Clinical Commissioning Group,Y62,Q84,01A,GDS,35-44,M,29
2016-17,4.Clinical Commissioning Group,Y62,Q84,01A,GDS,45-54,M,23
2016-17,4.Clinical Commissioning Group,Y62,Q84,01A,GDS,Under 35,M,34
2016-17,4.Clinical Commissioning Group,Y62,Q84,01A,TDS,45-54,F,6
2016-17,4.Clinical Commissioning Group,Y62,Q84,01A,TDS,55+,F,4
2016-17,4.Clinical Commissioning Group,Y62,Q84,01E,GDS,45-54,F,6
2016-17,4.Clinical Commissioning Group,Y62,Q84,01E,GDS,Under 35,F,14
2016-17,4.Clinical Commissioning Group,Y62,Q84,01E,TDS,35-44,M,4
2016-17,4.Clinical Commissioning Group,Y62,Q84,01E,TDS,Under 35,M,9
2016-17,4.Clinical Commissioning Group,Y62,Q84,01K,GDS,35-44,F,22
2016-17,4.Clinical Commissioning Group,Y62,Q84,01K,GDS,45-54,M,21
2016-17,4.Clinical Commissioning Group,Y62,Q84,01K,GDS,55+,M,16
2016-17,4.Clinical Commissioning Group,Y62,Q84,01K,Mixed,45-54,F,2
2016-17,4.Clinical Commissioning Group,Y62,Q84,01K,PDS,35-44,F,2
2016-17,4.Clinical Commissioning Group,Y62,Q84,01K,PDS,55+,M,1
2016-17,4.Clinical Commissioning Group,Y62,Q84,01K,TDS,55+,F,2
2016-17,4.Clinical Commissioning Group,Y62,Q84,01K,TDS,Under 35,M,2
2016-17,4.Clinical Commissioning Group,Y62,Q84,02G,GDS,35-44,F,12
2016-17,4.Clinical Commissioning Group,Y62,Q84,02G,GDS,45-54,M,8
2016-17,4.Clinical Commissioning Group,Y62,Q84,02G,GDS,55+,M,4
2016-17,4.Clinical Commissioning Group,Y62,Q84,02G,GDS,Under 35,M,15
2016-17,4.Clinical Commissioning Group,Y62,Q84,02G,PDS,35-44,F,1
2016-17,4.Clinical Commissioning Group,Y62,Q84,02M,GDS,35-44,M,16
2016-17,4.Clinical Commissioning Group,Y62,Q84,02M,PDS,35-44,M,1
2016-17,4.Clinical Commissioning Group,Y63,Q72,02N,GDS,35-44,F,6
2016-17,4.Clinical Commissioning Group,Y63,Q72,02N,GDS,55+,M,9
2016-17,4.Clinical Commissioning Group,Y63,Q72,02N,GDS,Under 35,F,12
2016-17,4.Clinical Commissioning Group,Y63,Q72,02N,PDS,45-54,F,2
2016-17,4.Clinical Commissioning Group,Y63,Q72,02P,GDS,35-44,M,24
2016-17,4.Clinical Commissioning Group,Y63,Q72,02P,Mixed,45-54,M,1
2016-17,4.Clinical Commissioning Group,Y63,Q72,02P,PDS,35-44,M,1
2016-17,4.Clinical Commissioning Group,Y63,Q72,02Q,GDS,45-54,M,9
2016-17,4.Clinical Commissioning Group,Y63,Q72,02Q,GDS,Under 35,M,11
2016-17,4.Clinical Commissioning Group,Y63,Q72,02Q,PDS,Under 35,F,1
2016-17,4.Clinical Commissioning Group,Y63,Q72,02R,GDS,55+,F,2
2016-17,4.Clinical Commissioning Group,Y63,Q72,02R,PDS,Under 35,M,3
2016-17,4.Clinical Commissioning Group,Y63,Q72,02R,TDS,35-44,F,1
2016-17,4.Clinical Commissioning Group,Y63,Q72,02R,TDS,45-54,M,1
2016-17,4.Clinical Commissioning Group,Y63,Q72,02R,TDS,Under 35,F,6
2016-17,4.Clinical Commissioning Group,Y63,Q72,02T,GDS,45-54,M,13
2016-17,4.Clinical Commissioning Group,Y63,Q72,02T,GDS,55+,M,3
2016-17,4.Clinical Commissioning Group,Y63,Q72,02T,GDS,Under 35,M,31
2016-17,4.Clinical Commissioning Group,Y63,Q72,02T,PDS,55+,M,1
2016-17,4.Clinical Commissioning Group,Y63,Q72,02W,GDS,45-54,F,1
2016-17,4.Clinical Commissioning Group,Y63,Q72,02W,GDS,55+,F,2
2016-17,4.Clinical Commissioning Group,Y63,Q72,02W,GDS,Under 35,F,8
2016-17,4.Clinical Commissioning Group,Y63,Q72,02W,PDS,55+,F,1
2016-17,4.Clinical Commissioning Group,Y63,Q72,02W,TDS,35-44,M,3
2016-17,4.Clinical Commissioning Group,Y63,Q72,02X,GDS,35-44,F,21
2016-17,4.Clinical Commissioning Group,Y63,Q72,02X,GDS,45-54,F,16
2016-17,4.Clinical Commissioning Group,Y63,Q72,02X,GDS,Under 35,F,25
2016-17,4.Clinical Commissioning Group,Y63,Q72,02X,Mixed,45-54,F,1
2016-17,4.Clinical Commissioning Group,Y63,Q72,02X,PDS,45-54,F,3
2016-17,4.Clinical Commissioning Group,Y63,Q72,02X,TDS,35-44,M,1
2016-17,4.Clinical Commissioning Group,Y63,Q72,02Y,GDS,55+,F,1
2016-17,4.Clinical Commissioning Group,Y63,Q72,02Y,Mixed,35-44,M,1
2016-17,4.Clinical Commissioning Group,Y63,Q72,02Y,PDS,Under 35,M,1
2016-17,4.Clinical Commissioning Group,Y63,Q72,03A,GDS,35-44,F,15
2016-17,4.Clinical Commissioning Group,Y63,Q72,03A,GDS,55+,M,6
2016-17,4.Clinical Commissioning Group,Y62,Q75,01T,Mixed,Under 35,F,3
2016-17,4.Clinical Commissioning Group,Y62,Q75,01T,PDS,35-44,M,3
2016-17,4.Clinical Commissioning Group,Y62,Q75,01T,PDS,45-54,M,2
2016-17,4.Clinical Commissioning Group,Y62,Q75,01T,TDS,45-54,F,1
2016-17,4.Clinical Commissioning Group,Y62,Q75,01V,GDS,35-44,M,9
2016-17,4.Clinical Commissioning Group,Y62,Q75,01V,GDS,Under 35,M,12
2016-17,4.Clinical Commissioning Group,Y62,Q75,01V,Mixed,Under 35,F,1
2016-17,4.Clinical Commissioning Group,Y62,Q75,01V,PDS,45-54,M,2
2016-17,4.Clinical Commissioning Group,Y62,Q75,01X,GDS,35-44,F,4
2016-17,4.Clinical Commissioning Group,Y62,Q75,01X,GDS,45-54,M,12
2016-17,4.Clinical Commissioning Group,Y62,Q75,01X,GDS,55+,M,5
2016-17,4.Clinical Commissioning Group,Y62,Q75,01X,GDS,Under 35,M,16
2016-17,4.Clinical Commissioning Group,Y62,Q75,01X,Mixed,35-44,F,2
2016-17,4.Clinical Commissioning Group,Y62,Q75,01X,Mixed,55+,M,1
2016-17,4.Clinical Commissioning Group,Y62,Q75,01X,PDS,35-44,F,8
2016-17,4.Clinical Commissioning Group,Y62,Q75,01X,PDS,55+,M,4
2016-17,4.Clinical Commissioning Group,Y62,Q75,01X,PDS,Under 35,F,8
2016-17,4.Clinical Commissioning Group,Y62,Q75,02D,PDS,35-44,M,2
2016-17,4.Clinical Commissioning Group,Y62,Q75,02D,PDS,Under 35,M,1
2016-17,4.Clinical Commissioning Group,Y62,Q75,02E,GDS,55+,F,1
2016-17,4.Clinical Commissioning Group,Y62,Q75,02E,Mixed,Under 35,M,1
2016-17,4.Clinical Commissioning Group,Y62,Q75,02E,PDS,Under 35,M,8
2016-17,4.Clinical Commissioning Group,Y62,Q75,02F,GDS,45-54,F,10
2016-17,4.Clinical Commissioning Group,Y62,Q75,02F,GDS,55+,F,4
2016-17,4.Clinical Commissioning Group,Y62,Q75,02F,Mixed,55+,F,1
2016-17,4.Clinical Commissioning Group,Y62,Q75,02F,PDS,55+,F,3
2016-17,4.Clinical Commissioning Group,Y62,Q75,12F,GDS,45-54,F,7
2016-17,4.Clinical Commissioning Group,Y62,Q75,12F,GDS,55+,F,6
2016-17,4.Clinical Commissioning Group,Y62,Q75,12F,PDS,55+,F,5
2016-17,4.Clinical Commissioning Group,Y62,Q75,99A,GDS,45-54,M,26
2016-17,4.Clinical Commissioning Group,Y62,Q75,99A,GDS,Under 35,M,37
2016-17,4.Clinical Commissioning Group,Y62,Q75,99A,Mixed,35-44,F,2
2016-17,4.Clinical Commissioning Group,Y62,Q75,99A,Mixed,45-54,M,1
2016-17,4.Clinical Commissioning Group,Y62,Q75,99A,Mixed,55+,M,1
2016-17,4.Clinical Commissioning Group,Y62,Q75,99A,Mixed,Under 35,F,8
2016-17,4.Clinical Commissioning Group,Y62,Q75,99A,PDS,35-44,F,10
2016-17,4.Clinical Commissioning Group,Y62,Q75,99A,PDS,45-54,M,5
2016-17,4.Clinical Commissioning Group,Y62,Q75,99A,PDS,55+,M,6
2016-17,4.Clinical Commissioning Group,Y62,Q75,99A,PDS,Under 35,F,5
2016-17,4.Clinical Commissioning Group,Y62,Q75,99A,TDS,45-54,F,2
2016-17,4.Clinical Commissioning Group,Y62,Q83,00T,GDS,45-54,M,15
2016-17,4.Clinical Commissioning Group,Y62,Q83,00T,GDS,Under 35,M,32
2016-17,4.Clinical Commissioning Group,Y62,Q83,00T,PDS,35-44,F,1
2016-17,4.Clinical Commissioning Group,Y62,Q83,00T,PDS,45-54,M,1
2016-17,4.Clinical Commissioning Group,Y62,Q83,00T,PDS,55+,M,1
2016-17,4.Clinical Commissioning Group,Y62,Q83,00T,PDS,Under 35,F,1
2016-17,4.Clinical Commissioning Group,Y62,Q83,00V,GDS,45-54,M,10
2016-17,4.Clinical Commissioning Group,Y62,Q83,00V,GDS,Under 35,M,17
2016-17,4.Clinical Commissioning Group,Y62,Q83,00V,PDS,35-44,F,1
2016-17,4.Clinical Commissioning Group,Y62,Q83,00V,TDS,45-54,F,2
2016-17,4.Clinical Commissioning Group,Y62,Q83,00V,TDS,55+,F,2
2016-17,4.Clinical Commissioning Group,Y62,Q83,00Y,GDS,55+,F,2
2016-17,4.Clinical Commissioning Group,Y62,Q83,00Y,TDS,Under 35,F,7
2016-17,4.Clinical Commissioning Group,Y62,Q83,01D,GDS,35-44,M,13
2016-17,4.Clinical Commissioning Group,Y62,Q83,01D,GDS,Under 35,M,34
2016-17,4.Clinical Commissioning Group,Y62,Q83,01D,Mixed,45-54,M,1
2016-17,4.Clinical Commissioning Group,Y62,Q83,01D,PDS,45-54,M,1
2016-17,4.Clinical Commissioning Group,Y62,Q83,01D,TDS,45-54,F,3
2016-17,4.Clinical Commissioning Group,Y62,Q83,01G,GDS,35-44,F,15
2016-17,4.Clinical Commissioning Group,Y62,Q83,01G,GDS,45-54,M,23
2016-17,4.Clinical Commissioning Group,Y62,Q83,01G,GDS,55+,M,10
2016-17,4.Clinical Commissioning Group,Y62,Q83,01G,GDS,Under 35,M,23
2016-17,4.Clinical Commissioning Group,Y62,Q83,01G,PDS,35-44,F,1
2016-17,4.Clinical Commissioning Group,Y62,Q83,01G,PDS,55+,M,5
2016-17,4.Clinical Commissioning Group,Y62,Q83,01G,PDS,Under 35,F,1
2016-17,4.Clinical Commissioning Group,Y62,Q83,01G,TDS,55+,F,2
2016-17,4.Clinical Commissioning Group,Y62,Q83,01W,GDS,45-54,M,21
2016-17,4.Clinical Commissioning Group,Y62,Q83,01W,GDS,Under 35,M,33
2016-17,4.Clinical Commissioning Group,Y62,Q83,01W,PDS,45-54,M,1
2016-17,4.Clinical Commissioning Group,Y62,Q83,01W,PDS,Under 35,F,3
2016-17,4.Clinical Commissioning Group,Y62,Q83,01Y,GDS,35-44,F,21
2016-17,4.Clinical Commissioning Group,Y62,Q83,01Y,GDS,45-54,M,7
2016-17,4.Clinical Commissioning Group,Y62,Q83,01Y,GDS,55+,M,14
2016-17,4.Clinical Commissioning Group,Y62,Q83,01Y,PDS,35-44,F,3
2016-17,4.Clinical Commissioning Group,Y62,Q83,01Y,PDS,Under 35,F,1
2016-17,4.Clinical Commissioning Group,Y62,Q83,02A,GDS,35-44,M,24
2016-17,4.Clinical Commissioning Group,Y62,Q83,02A,GDS,45-54,M,19
2016-17,4.Clinical Commissioning Group,Y62,Q83,02A,GDS,Under 35,M,28
2016-17,4.Clinical Commissioning Group,Y62,Q83,02A,PDS,45-54,M,4
2016-17,4.Clinical Commissioning Group,Y62,Q83,02A,PDS,Under 35,F,2
2016-17,4.Clinical Commissioning Group,Y62,Q83,02A,TDS,45-54,F,2
2016-17,4.Clinical Commissioning Group,Y62,Q83,02A,TDS,55+,F,1
2016-17,4.Clinical Commissioning Group,Y63,Q72,03A,TDS,35-44,M,4
2016-17,4.Clinical Commissioning Group,Y63,Q72,03A,TDS,Under 35,M,4
2016-17,4.Clinical Commissioning Group,Y63,Q72,03E,GDS,Under 35,M,10
2016-17,4.Clinical Commissioning Group,Y63,Q72,03E,Mixed,55+,M,1
2016-17,4.Clinical Commissioning Group,Y63,Q72,03E,PDS,45-54,M,1
2016-17,4.Clinical Commissioning Group,Y63,Q72,03E,TDS,35-44,F,2
2016-17,4.Clinical Commissioning Group,Y63,Q72,03E,TDS,45-54,M,3
2016-17,4.Clinical Commissioning Group,Y63,Q72,03E,TDS,Under 35,F,2
2016-17,4.Clinical Commissioning Group,Y63,Q72,03F,GDS,55+,F,4
2016-17,4.Clinical Commissioning Group,Y63,Q72,03F,Mixed,35-44,M,2
2016-17,4.Clinical Commissioning Group,Y63,Q72,03F,Mixed,Under 35,M,1
2016-17,4.Clinical Commissioning Group,Y63,Q72,03F,PDS,35-44,M,2
2016-17,4.Clinical Commissioning Group,Y63,Q72,03F,PDS,Under 35,M,1
2016-17,4.Clinical Commissioning Group,Y63,Q72,03H,GDS,35-44,F,7
2016-17,4.Clinical Commissioning Group,Y63,Q72,03H,GDS,45-54,M,8
2016-17,4.Clinical Commissioning Group,Y63,Q72,03H,GDS,55+,M,13
2016-17,4.Clinical Commissioning Group,Y63,Q72,03H,GDS,Under 35,F,12
2016-17,4.Clinical Commissioning Group,Y63,Q72,03H,PDS,45-54,F,1
2016-17,4.Clinical Commissioning Group,Y63,Q72,03J,GDS,35-44,M,11
2016-17,4.Clinical Commissioning Group,Y63,Q72,03J,GDS,45-54,M,7
2016-17,4.Clinical Commissioning Group,Y63,Q72,03J,Mixed,Under 35,F,1
2016-17,4.Clinical Commissioning Group,Y63,Q72,03J,PDS,55+,M,1
2016-17,4.Clinical Commissioning Group,Y63,Q72,03J,PDS,Under 35,F,2
2016-17,4.Clinical Commissioning Group,Y63,Q72,03J,TDS,45-54,F,6
2016-17,4.Clinical Commissioning Group,Y63,Q72,03K,GDS,45-54,F,8
2016-17,4.Clinical Commissioning Group,Y63,Q72,03K,GDS,55+,F,4
2016-17,4.Clinical Commissioning Group,Y63,Q72,03L,GDS,35-44,M,17
2016-17,4.Clinical Commissioning Group,Y63,Q72,03L,GDS,Under 35,M,27
2016-17,4.Clinical Commissioning Group,Y63,Q72,03L,Mixed,35-44,F,1
2016-17,4.Clinical Commissioning Group,Y63,Q72,03L,Mixed,55+,M,1
2016-17,4.Clinical Commissioning Group,Y63,Q72,03L,PDS,35-44,F,3
2016-17,4.Clinical Commissioning Group,Y63,Q72,03L,PDS,45-54,M,2
2016-17,4.Clinical Commissioning Group,Y63,Q72,03L,PDS,55+,M,2
2016-17,4.Clinical Commissioning Group,Y63,Q72,03M,GDS,Under 35,M,7
2016-17,4.Clinical Commissioning Group,Y63,Q72,03M,Mixed,45-54,M,1
2016-17,4.Clinical Commissioning Group,Y63,Q72,03M,Mixed,Under 35,M,1
2016-17,4.Clinical Commissioning Group,Y63,Q72,03M,PDS,45-54,M,2
2016-17,4.Clinical Commissioning Group,Y63,Q72,03M,TDS,35-44,F,4
